stage,seed,arm,dyad_present,dyad_coupled_to_evidence,authored_access_used,dyad_coherent_safe_signals,dyad_settled_observations,dyad_field_weight_final,dyad_depth_precision_final,learned_settle_final,potential_outcome_packets,potential_competence_packets,potential_partner_packets,ingested_outcome_packets,ingested_competence_packets,ingested_partner_packets,initial_permission,final_permission,maximum_permission,permission_rise_episode,first_contact_episode,contact_achieved,contact_episodes,initial_root_probability,final_root_probability,revision_begin_episode,revision_complete_episode,descent_occurred,permission_before_revision,permission_to_revision_lag,root_updates,vulnerable_registered_rejections,vulnerable_aloneness_final,dyad_field_path,permission_path,root_path
confirm,24952,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.04660923035331194,0.04660923035331194,0.04660923035331194,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24952,decoupled,true,false,false,16,14,0.9670514187810596,0.693750661292369,0.7222222222222222,12,12,12,0,0,0,0.04660923035331194,0.04660923035331194,0.04660923035331194,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.48801397678782177;0.6028228647456534;0.467324097275754;0.4033325363645162;0.3882736825751737;0.3891950337162445;0.4033639678452146;0.5552645054331461;0.5989477489974708;0.6776240874318715;0.7718301766896108;0.8496565995170934;0.8981055426622647;0.9257167241865174;0.9428209171848765;0.9547901299498976;0.963778206529312;0.9670514187810596,0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24952,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.04660923035331194,0.04660923035331194,0.04660923035331194,0,1,true,18,0.06000000000000001,0.9999999999098743,4,5,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194;0.04660923035331194,0.06000000000000001;0.06980828397442704;0.38894696915808336;0.2926302898343481;0.7782079994474573;0.9674898038346561;0.9963965313404215;0.9944662788046398;0.9993443600860379;0.9997922859114798;0.9999755055021602;0.9999971119751228;0.999999689173958;0.9999999633528232;0.9999999816901507;0.9999999947072293;0.9999999994303628;0.9999999998196134;0.9999999999098743
confirm,24953,coupled,true,true,false,12,16,0.9918402886640997,0.8877590483659736,0.9285714285714286,16,16,16,16,16,16,0.027596789165493796,0.9975272588670282,0.9975273662075819,3,3,true,16,0.06000000000000001,0.9999999999966551,4,4,true,true,1,16,2,0.9535085945399393,0.7138437646057201;0.8454083657474204;0.8834365784054038;0.9060214142906206;0.9318168501662084;0.95009062696808;0.942051482239363;0.9639830017706841;0.9618127813193761;0.9757394752176768;0.9817028878773959;0.9518133353302505;0.9812516438070822;0.9863536933613133;0.988745965346874;0.9902270794005559;0.9911957511070426;0.9918402886640997,0.027596789165493796;0.027596789165493796;0.20688888352687945;0.6829221920494435;0.983337533881941;0.9959555708592437;0.99657177468043;0.9973993064832427;0.997507028967815;0.9975206074663472;0.997526076379459;0.9975271193707943;0.997527324858865;0.997527324858865;0.9975273662075819;0.9975273529935008;0.9975272585812819;0.9975267574338329;0.9975272588670282,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.3512297621379089;0.8211648221122465;0.9770978620294866;0.9894231435712123;0.9951482445028558;0.9985926640111031;0.999833865330876;0.9999804094366065;0.9999978915181486;0.9999997730730723;0.9999999755768615;0.999999997120451;0.9999999975508613;0.9999999997364102;0.9999999999716309;0.9999999999966551
confirm,24953,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.027596789165493796,0.027596789165493796,0.027596789165493796,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24953,decoupled,true,false,false,12,16,0.9918402886640997,0.8877590483659736,0.9285714285714286,16,16,16,0,0,0,0.027596789165493796,0.027596789165493796,0.027596789165493796,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.8834365784054038;0.9060214142906206;0.9318168501662084;0.95009062696808;0.942051482239363;0.9639830017706841;0.9618127813193761;0.9757394752176768;0.9817028878773959;0.9518133353302505;0.9812516438070822;0.9863536933613133;0.988745965346874;0.9902270794005559;0.9911957511070426;0.9918402886640997,0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24953,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.027596789165493796,0.027596789165493796,0.027596789165493796,0,1,true,18,0.06000000000000001,0.9999999999999614,2,2,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796;0.027596789165493796,0.06000000000000001;0.37228231841649917;0.8464024725792524;0.9790523069255674;0.9974837190569372;0.9997285744247005;0.9998761912127109;0.9999435300636698;0.9999836757577565;0.9999980753033505;0.9999997730730723;0.9999999755768615;0.9999999973714464;0.9999999997171005;0.9999999999666453;0.9999999999716309;0.9999999999969467;0.9999999999996714;0.9999999999999614
confirm,24954,coupled,true,true,false,12,15,0.9897272493889747,0.8652636844629547,0.9285714285714286,15,15,15,15,15,15,0.037112381568897734,0.9975125188240823,0.9975125188240823,2,2,true,12,0.06000000000000001,0.9999999965963999,8,8,true,true,6,12,6,0.9996915204460334,0.7138437646057201;0.5804303917430033;0.7589794504181069;0.5732550006221555;0.5206408292999357;0.7210793241708828;0.7966370410247781;0.8670462206035076;0.9111255383343544;0.9355317999533378;0.9526824654380064;0.965363220912929;0.9745133010288978;0.9808765218984857;0.967451988356695;0.9840289997654188;0.9877362908295849;0.9897272493889747,0.037112381568897734;0.037112381568897734;0.8331294825439147;0.054870239494170935;0.054870239494170935;0.013437371272898051;0.013437371272898051;0.15177224425210087;0.9397142544776241;0.9945055746560478;0.9397158475171092;0.9923742717928429;0.9968517123481433;0.9974026822833737;0.9970937321116454;0.9974488962889555;0.9970937321118439;0.9974488962889752;0.9975125188240823,0.06000000000000001;0.06000000000000001;0.3512297621379089;0.3512297621379089;0.3512297621379089;0.3512297621379089;0.3512297621379089;0.3512297621379089;0.8341679538112797;0.9770978620294866;0.9972441063904036;0.9997026642237111;0.9999058237550318;0.9999898633787655;0.9999988048563513;0.9999990720993709;0.9999999001341098;0.9999999683755368;0.9999999965963999
confirm,24954,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.037112381568897734,0.037112381568897734,0.037112381568897734,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24954,decoupled,true,false,false,12,15,0.9897272493889747,0.8652636844629547,0.9285714285714286,15,15,15,0,0,0,0.037112381568897734,0.037112381568897734,0.037112381568897734,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.5804303917430033;0.7589794504181069;0.5732550006221555;0.5206408292999357;0.7210793241708828;0.7966370410247781;0.8670462206035076;0.9111255383343544;0.9355317999533378;0.9526824654380064;0.965363220912929;0.9745133010288978;0.9808765218984857;0.967451988356695;0.9840289997654188;0.9877362908295849;0.9897272493889747,0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24954,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.037112381568897734,0.037112381568897734,0.037112381568897734,0,1,true,18,0.06000000000000001,0.9999999999999092,2,2,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734;0.037112381568897734,0.06000000000000001;0.37228231841649917;0.8341679538112797;0.765766093479401;0.965191127552483;0.9957659409761176;0.9995425788006357;0.9999507496922566;0.9999946991759971;0.9999993750166876;0.9999999263128657;0.9999999920693817;0.9999999974886167;0.9999999997297111;0.9999999999681322;0.9999999999752582;0.9999999999973372;0.9999999999991567;0.9999999999999092
confirm,24955,coupled,true,true,false,16,14,0.9869611069015796,0.8474157506016033,0.7777777777777778,16,16,16,16,16,16,0.03181481645715387,0.9975273709785465,0.9975273709785465,2,2,true,17,0.06000000000000001,0.9999999999920026,3,3,true,true,1,17,1,0.8526093088857546,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.9543921711771535;0.9665215107688898;0.8708059492184643;0.9576064481847879;0.9581840272157109;0.9756310945694262;0.9821248812656451;0.9860396688861006;0.9885625355250938;0.9901977767311445;0.9899752072728412;0.9888201085383815;0.9868949089313608;0.9869611069015796,0.03181481645715387;0.03181481645715387;0.7957165656829761;0.9914157716601493;0.9967731800561533;0.9939693405943725;0.9967731800561533;0.9973901441852508;0.9975002872872446;0.9975219168159438;0.9975262668384326;0.9975248030921968;0.9975268151781055;0.9975272541576802;0.9975268350438035;0.9975272541592173;0.9975273500269454;0.9975273709785465;0.9975273709785465,0.06000000000000001;0.06000000000000001;0.3512297621379089;0.8341679538112797;0.855370145823155;0.98212742826676;0.9917687421564919;0.99902241612688;0.9998946951415381;0.9999886654424763;0.9999986636139955;0.9999998561705612;0.9999999845202767;0.9999999981749019;0.9999999994724247;0.9999999998474955;0.9999999999820193;0.9999999999948024;0.9999999999920026
confirm,24955,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.03181481645715387,0.03181481645715387,0.03181481645715387,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24955,decoupled,true,false,false,16,14,0.9869611069015796,0.8474157506016033,0.7777777777777778,16,16,16,0,0,0,0.03181481645715387,0.03181481645715387,0.03181481645715387,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.9543921711771535;0.9665215107688898;0.8708059492184643;0.9576064481847879;0.9581840272157109;0.9756310945694262;0.9821248812656451;0.9860396688861006;0.9885625355250938;0.9901977767311445;0.9899752072728412;0.9888201085383815;0.9868949089313608;0.9869611069015796,0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24955,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.03181481645715387,0.03181481645715387,0.03181481645715387,0,1,true,18,0.06000000000000001,0.9999999999991394,2,2,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387;0.03181481645715387,0.06000000000000001;0.37228231841649917;0.8341679538112797;0.9790523069255674;0.98212742826676;0.9980452788929197;0.999107551055935;0.9998946951415381;0.9999886654424763;0.9999987800997716;0.9999998561705612;0.9999999845202767;0.9999999983339865;0.9999999998035729;0.9999999999432194;0.9999999999835867;0.9999999999980649;0.9999999999994407;0.9999999999991394
confirm,24956,coupled,true,true,false,15,15,0.9855780528619588,0.8274306679951543,0.8823529411764706,16,16,16,16,16,16,0.029942564738651867,0.9975248219987767,0.9975248219987767,3,3,true,16,0.06000000000000001,0.9999999999625053,5,5,true,true,2,16,2,0.9535085945399393,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.9543921711771535;0.9665215107688898;0.9751757401324462;0.9812056506543946;0.982725200944041;0.9851244524485683;0.9780841478019853;0.9484065177667289;0.9811022184805527;0.9863597399471665;0.9883517341534998;0.8920744347566097;0.9760253050175843;0.9855780528619588,0.029942564738651867;0.029942564738651867;0.48785692054761615;0.9759259274158224;0.9843151777246536;0.9239527305277797;0.9890947729983648;0.996039027355809;0.997252407792738;0.997470016487144;0.9972776870815012;0.9974738915681759;0.9975157026622542;0.9974740120960653;0.9972784308649257;0.9974740162222948;0.997515725225388;0.9975248219987767;0.9975248219987767,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.16775280251304317;0.410828674177842;0.8662911693916405;0.98212742826676;0.9980452788929197;0.9997691354297367;0.9999268807444569;0.9999788625479898;0.9999977250273727;0.9999997551543423;0.999999888331921;0.9999999646381456;0.9999999897780597;0.999999998899858;0.9999999998815967;0.9999999999625053
confirm,24956,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.029942564738651867,0.029942564738651867,0.029942564738651867,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24956,decoupled,true,false,false,15,15,0.9855780528619588,0.8274306679951543,0.8823529411764706,16,16,16,0,0,0,0.029942564738651867,0.029942564738651867,0.029942564738651867,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.9543921711771535;0.9665215107688898;0.9751757401324462;0.9812056506543946;0.982725200944041;0.9851244524485683;0.9780841478019853;0.9484065177667289;0.9811022184805527;0.9863597399471665;0.9883517341534998;0.8920744347566097;0.9760253050175843;0.9855780528619588,0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24956,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.029942564738651867,0.029942564738651867,0.029942564738651867,0,1,true,18,0.06000000000000001,0.9999999999899014,4,5,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867;0.029942564738651867,0.06000000000000001;0.16775280251304317;0.19158549956381266;0.42804219243317876;0.7213672637835298;0.9600881226785767;0.9951225745156246;0.9994727696771295;0.9999378093050981;0.999980305279588;0.9999943068294009;0.9999993872663193;0.9999999340541698;0.9999999699237327;0.9999999904757696;0.9999999972468605;0.9999999997036919;0.9999999999681097;0.9999999999899014
confirm,24957,coupled,true,true,false,15,16,0.9881467483905615,0.851477337047477,0.9411764705882353,16,16,16,16,16,16,0.022630107332555615,0.9975273697478123,0.9975273697478123,2,2,true,17,0.06000000000000001,0.9999999999968836,4,5,true,true,2,17,1,0.8526093088857546,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.9543921711771535;0.8587275881566809;0.9459149346278242;0.9648719235698686;0.9746676110272725;0.8791720706665146;0.9661343298624757;0.9786365431463904;0.9841162203014304;0.9874280468798583;0.9895330325386316;0.9908794066669855;0.9604620493678265;0.9881467483905615,0.022630107332555615;0.022630107332555615;0.672168789825876;0.988838927769808;0.9957499510119925;0.9972854195724284;0.9969134776433313;0.9974192189980945;0.9975070482159865;0.9975205918651403;0.9975205918651403;0.9975259977859584;0.9975270948429598;0.9975273188691715;0.9975272248292911;0.9975273436170577;0.997527369576866;0.9975273445146052;0.9975273697478123,0.06000000000000001;0.06000000000000001;0.16775280251304317;0.28746237397264796;0.7894073118075479;0.8823893526746633;0.9858578310645314;0.9983115398028394;0.9998006293854667;0.9999785388114497;0.9999974696243626;0.9999992685509572;0.9999999212773494;0.9999999750709525;0.9999999970608029;0.9999999996836673;0.9999999999085587;0.9999999999735674;0.9999999999968836
confirm,24957,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.022630107332555615,0.022630107332555615,0.022630107332555615,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24957,decoupled,true,false,false,15,16,0.9881467483905615,0.851477337047477,0.9411764705882353,16,16,16,0,0,0,0.022630107332555615,0.022630107332555615,0.022630107332555615,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.9543921711771535;0.8587275881566809;0.9459149346278242;0.9648719235698686;0.9746676110272725;0.8791720706665146;0.9661343298624757;0.9786365431463904;0.9841162203014304;0.9874280468798583;0.9895330325386316;0.9908794066669855;0.9604620493678265;0.9881467483905615,0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24957,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.022630107332555615,0.022630107332555615,0.022630107332555615,0,1,true,18,0.06000000000000001,0.9999999999996645,2,4,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615;0.022630107332555615,0.06000000000000001;0.37228231841649917;0.6519131339784898;0.7894073118075479;0.9720897418871182;0.9858578310645314;0.9984584873525957;0.9998180043372968;0.9999785388114497;0.9999976901837277;0.9999997276663373;0.9999999212773494;0.9999999915274315;0.9999999973169977;0.9999999996836673;0.9999999999659546;0.9999999999901585;0.9999999999971552;0.9999999999996645
